index,ln_abs_c_interface_mean,Water_all_overlap_factor_100,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
140,4.985099141,30.9773476,11.12414352,-1.260138889,11.12414352,0.108533636,0.424403845,191.227,174.091,191.115758,78,0,0.249073749,-0.395701163,0.395701163,0.249073749,1.461538462,2,2.384615385,16.29509229,9.869035107,2.320010411,-2.264239086,2.187345262,-2.456887922,5.807901383,-0.136727791,4.08770915,169.5269618,10.48312766,7.94855969,7.94855969,5.95272425,4.129235617,4.129235617,3.563865799,3.563865799,1.807121003,1.807121003,0.717130878,0.717130878,-0.65,515.9906644,12.35,5.160120001,3.711791469,77.38793137,20.63637079,6.103966388,0,5.907179729,0,0,4.794537184,0,0,0,13.8474744,0,11.95974688,13.21376393,20.11411937,5.907179729,0,5.316788604,5.414990469,19.95144079,19.75852033,0,0,0,5.316788604,0,0,0,47.08924864,4.794537184,5.414990469,13.8474744,0,0,0,0,89.79,17.42613659,9.901064579,0,19.75852033,0,0,0,13.8474744,0,5.316788604,10.21305479,0,0,11.12414352,29.0014607,-0.861568405,-0.575833333,0,-1.260138889,2.821936413,0,0.875,13,4,5,0,0,0,0,0,0,4,4,5,5,0,0,0,0,-1.5257,46.9691,0,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,4.365437054,28.0471645,10.82907785,-0.616759259,10.82907785,0.353638511,0.419055567,174.2,160.088,174.1004423,70,0,0.308894172,-0.382860544,0.382860544,0.308894172,1.25,1.833333333,2.333333333,16.46223076,10.48549654,2.093827299,-2.026726346,1.691032183,-2.403890701,6.345607362,-0.138744007,3.501645028,158.7304781,9.397341225,7.346065215,7.346065215,5.718744015,3.769385278,3.769385278,2.108154351,2.108154351,1.135305915,1.135305915,0.587738408,0.587738408,-1.1,393.6300597,10.9,6.600277754,4.675103106,71.46521751,15.37044016,0,0,0,0,11.81435946,9.589074368,0,0,0,0,6.9237372,20.19931035,6.606881965,14.32593732,11.81435946,0,10.63357721,0,6.9237372,26.80619232,0,0,0,10.63357721,0,0,0,38.62055178,14.32593732,0,6.9237372,0,0,0,0,67.43,11.81435946,9.589074368,0,0,19.69639478,0,7.109797541,6.9237372,0,15.37044016,0,4.68550737,0,21.60233513,4.772589522,0,-1.219904573,0,0,2.966743827,1.526062059,0.714285714,12,2,5,0,0,0,0,0,0,3,2,5,4,0,0,0,0,-1.1149,43.5694,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
142,5.075100872,30.015373,10.65759259,-0.7075,10.65759259,0.107110733,0.427470384,160.173,148.077,160.0847922,64,0,0.308894028,-0.39454397,0.39454397,0.308894028,1.272727273,1.818181818,2.272727273,16.25195409,10.48691977,2.091179331,-2.010472396,1.666536755,-2.402375,6.345595285,-0.1387154,3.558743375,146.7628219,8.690234444,6.38503052,6.38503052,5.218744015,3.388689619,3.388689619,1.838961869,1.838961869,0.940923096,0.940923096,0.490546998,0.490546998,-1.1,238.4306327,9.9,5.667268646,4.323324151,64.78096392,15.7401046,0,0,0,0,11.81435946,9.589074368,0,0,0,0,6.9237372,13.08951281,6.606881965,14.69560176,11.81435946,0,10.63357721,0,6.9237372,19.69639478,0,0,0,10.63357721,0,0,0,36.61728163,9.589074368,0,6.9237372,0,0,0,0,78.43,11.81435946,9.589074368,0,13.15163837,6.544756406,0,0,6.9237372,0,10.63357721,5.106527395,0,0,21.30170446,12.81789816,0,-1.373287037,0,0,2.087017747,0,0.666666667,11,3,5,0,0,0,0,0,0,3,3,5,3,0,0,0,0,-1.769,38.7792,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,4.779584329,28.4025761,10.21967593,-0.618055556,10.21967593,0.618055556,0.377451375,116.12,108.056,116.0585775,46,0,0.308545193,-0.350911927,0.350911927,0.308545193,1,1.25,1.375,16.18908742,10.5578689,2.051490165,-1.930074446,1.588972689,-2.352631607,6.344009648,-0.138082378,3.643224946,96.60593782,6.568914101,4.816496581,4.816496581,3.718744015,2.15824829,2.15824829,1.15824829,1.15824829,0.660352885,0.660352885,0.227062073,0.227062073,-1.06,53.47276361,6.94,3.009687482,1.592210383,47.25684594,10.63357721,0,0,0,0,11.81435946,9.589074368,0,0,0,0,0,14.09534397,0,9.589074368,11.81435946,0,10.63357721,0,0,14.09534397,0,0,0,10.63357721,0,0,0,25.90970342,9.589074368,0,0,0,0,0,0,58.2,11.81435946,9.589074368,0,0,0,0,14.09534397,0,0,10.63357721,0,0,0,20.43935185,4.329351852,0,-1.236111111,0,0,0,2.800740741,0.5,8,2,4,0,0,0,0,0,0,2,2,4,0,0,0,0,0,-1.5216,28.1334,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,5.254117929,30.953057,10.96120748,-0.320740741,10.96120748,0.144675926,0.533749586,170.168,160.088,170.0691422,66,0,0.239416238,-0.357620909,0.357620909,0.239416238,1.416666667,1.916666667,2.333333333,16.18352032,10.36839055,2.293479861,-2.108150809,2.097567583,-2.381497439,6.039459015,-0.141734649,2.556559832,220.8059875,9.137828202,6.79327881,6.79327881,5.647065708,3.686473969,3.686473969,2.54679847,2.54679847,1.735397476,1.735397476,1.021884802,1.021884802,-1.39,564.8885046,8.704250707,3.337561359,1.607880444,69.71733471,5.316788604,6.544756406,0,17.72153919,0,0,19.28352128,0,0,0,0,0,19.88931523,0,14.38361155,17.72153919,0,10.21669833,0,12.84164325,13.59242839,0,0,0,5.316788604,0,0,0,36.21387731,14.38361155,0,12.84164325,0,0,0,0,66.48,0,14.38361155,0,37.10793884,0,4.899909731,7.047671983,0,0,5.316788604,0,0,0,33.70903534,2.347916667,0,-0.841851852,0,0.463943689,-0.144675926,1.465632086,0.571428571,12,1,5,0,1,1,0,0,0,3,1,5,2,0,1,1,1,-1.1186,40.0207,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,4.900840436,32.2385836,10.23736111,-0.264768519,10.23736111,0.020416667,0.431088344,118.136,108.056,118.0742276,48,0,0.314109294,-0.394542975,0.394542975,0.314109294,1.75,2.375,2.75,16.25169441,10.67674264,1.890956063,-1.980817721,1.574137149,-2.338913955,5.727817121,0.235884965,2.988598648,74.4385619,6.405777394,4.769675448,4.769675448,3.808060412,2.373905302,2.373905302,1.229507638,1.229507638,0.624422603,0.624422603,0.257821083,0.257821083,-0.77,56.62563226,7.23,4.390513644,3.421204589,47.88955759,15.7401046,0,0,0,0,6.031114512,0,4.794537184,0,0,0,0,13.59242839,6.606881965,9.901064579,6.031114512,0,10.63357721,0,0,20.19931035,0,0,0,10.63357721,4.794537184,0,0,31.33695226,0,0,0,0,0,0,0,61.36,0,4.794537184,0,12.63799648,6.544756406,0,7.047671983,0,0,10.63357721,5.106527395,0,0,10.23736111,12.88871599,0,0,-0.264768519,0,0.284814815,1.520543273,0.75,8,3,4,0,0,0,0,0,0,2,3,4,2,0,0,0,0,-1.0923,29.5442,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146,4.99593694,30.4836773,10.46407407,-1.324074074,10.46407407,0.799212963,0.386018508,147.13,138.058,147.0531578,58,0,0.333848061,-0.467412759,0.467412759,0.333848061,1.2,1.5,1.7,16.5444572,10.31990507,2.223651223,-2.043850668,1.851734566,-2.396603884,5.982348401,-0.153187367,3.940017989,128.5833771,8.14626437,5.7876937,5.7876937,4.629427618,2.543676764,2.543676764,1.523990379,1.523990379,0.910236714,0.910236714,0.350158939,0.350158939,-1.1,139.7983517,8.9,3.837557392,2.021622759,58.08904484,15.20739338,0,0,6.041840829,0,11.93861058,0,9.589074368,0,0,0,0,0,14.21959508,19.06280028,11.93861058,0,0,5.733667477,6.041840829,14.21959508,0,0,0,5.733667477,0,0,0,32.20004649,19.06280028,0,0,0,0,0,0,78.62,17.98045141,9.589074368,0,0,0,14.21959508,0,0,0,9.473725908,5.733667477,8.34037037,0,20.92814815,0,5.032685185,-1.598425926,-1.324074074,0,0,2.287962963,0.6,10,2,5,0,0,0,0,0,0,5,1,5,2,0,0,0,0,-1.3403,32.0074,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,5.091459522,28.9182672,10.91083333,-1.204861111,10.91083333,0.297962963,0.306886831,159.141,150.069,159.0531578,62,0,0.338680155,-0.467155759,0.467155759,0.338680155,1.272727273,1.636363636,1.818181818,16.54956388,10.15073902,2.587852047,-2.064162546,2.19483004,-2.386206968,6.081407162,-0.155400711,2.673256276,178.758964,8.483127663,6.340099943,6.340099943,5.169867732,3.090099943,3.090099943,2.242046724,2.242046724,1.598044323,1.598044323,0.808858528,0.808858528,-1.1,535.475662,8.001010101,2.501909824,1.069995707,63.65812729,9.473725908,0,0,5.538925252,0,11.93861058,5.316788604,9.589074368,0,0,0,0,6.544756406,14.21959508,19.06280028,11.93861058,0,5.316788604,0,5.538925252,20.76435149,0,0,0,5.316788604,0,0,0,38.24188732,19.06280028,0,0,0,0,0,0,74.54,17.47753583,9.589074368,0,0,6.544756406,0,14.21959508,0,0,14.79051451,0,8.796388889,0,21.82166667,2.600185185,-1.204861111,-1.186388889,0,0,0.297962963,2.45837963,0.666666667,11,1,5,0,1,1,0,0,0,5,1,5,2,0,1,1,1,-1.3256,34.7657,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,4.987110444,28.6390369,11.01708333,-1.663194444,11.01708333,0.780694444,0.301434676,175.14,166.068,175.0480724,68,0,0.369749917,-0.465263133,0.465263133,0.369749917,1.25,1.583333333,1.75,16.87849067,10.25597245,2.68549953,-2.043396516,2.342196472,-2.388490502,6.043850506,-0.160822563,2.790334027,209.9783346,9.353371151,6.988455048,6.988455048,5.590588036,3.190511886,3.190511886,2.215936453,2.215936453,1.604198072,1.604198072,0.869416685,0.869416685,-1.14,716.7501441,8.952081031,2.72288449,0.961474865,68.9356825,9.473725908,0,0,0,0,17.66359617,0,14.42666295,0,5.063217725,0,0,7.047671983,14.21959508,23.90038886,11.93861058,0,5.063217725,0,5.724985594,21.26726707,0,0,0,0,0,0,0,43.99408096,23.90038886,0,0,0,0,0,0,68.14,17.66359617,9.589074368,0,0,0,5.063217725,21.26726707,0,0,9.473725908,4.837588584,8.728888889,0,26.72824074,1.074074074,-1.663194444,-1.561388889,0,0,0,3.776712963,0.666666667,12,0,6,0,1,1,0,0,0,6,0,6,2,0,1,1,1,-1.0943,35.611,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,4.797241667,30.3145244,10.68861111,-0.852430556,10.68861111,0.277453704,0.458097746,131.131,122.059,131.0582431,52,0,0.330187719,-0.467511346,0.467511346,0.330187719,1.777777778,2.333333333,2.444444444,16.54836714,9.999779237,2.425471276,-2.336724119,2.134703782,-2.630184873,5.812676752,-0.164180898,2.485685096,130.164797,6.905777394,5.216308703,5.216308703,4.188487257,2.639628766,2.639628766,2.140520152,2.140520152,1.311174195,1.311174195,0.643089538,0.643089538,-0.61,83.21014275,6.509189511,1.965638012,0.906451828,52.92169159,15.20739338,0,5.538925252,0,0,5.969305288,0,4.794537184,0,0,0,0,0,20.32356147,14.26826309,5.969305288,0,0,5.733667477,5.538925252,20.32356147,0,0,0,5.733667477,0,0,0,31.83179201,14.26826309,0,0,0,0,0,0,61.55,11.50823054,4.794537184,0,13.21376393,0,0,7.109797541,0,0,4.736862954,10.47053043,9.148194444,0,10.68861111,0,4.604884259,-0.394675926,0,0,0.554907407,1.31474537,0.8,9,2,4,0,1,1,0,0,0,4,1,4,1,0,1,1,1,-1.1129,29.7534,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,4.41401317,32.2959488,10.44601852,-0.921296296,10.44601852,0.592592593,0.467269565,133.147,122.059,133.0738932,54,0,0.324824013,-0.467780619,0.467780619,0.324824013,1.777777778,2.222222222,2.333333333,16.52590804,10.19185209,2.177961843,-2.099470736,1.891526694,-2.403502095,5.753976107,-0.144051412,3.724115829,102.3762297,7.439157589,5.495760984,5.495760984,4.091422815,2.607387541,2.607387541,1.789546584,1.789546584,0.993068643,0.993068643,0.333023589,0.333023589,-0.61,75.58143215,8.39,3.422275516,2.434954129,53.60821126,15.57705783,6.041840829,0,0,0,5.969305288,4.794537184,0,0,0,0,6.9237372,0,13.21376393,14.63792753,5.969305288,0,0,5.733667477,19.06954442,7.109797541,0,0,0,5.733667477,0,0,0,30.33143744,9.531400138,0,6.9237372,0,0,0,0,72.55,18.1151125,4.794537184,0,0,0,0,14.03353474,0,0,4.736862954,10.84019487,4.249351852,0,10.44601852,8.696574074,5.145972222,-0.592592593,-0.921296296,-0.849583333,1.43212963,1.226759259,0.8,9,3,4,0,0,0,0,0,0,4,2,4,2,0,0,0,0,-1.1325,31.6722,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,4.328224429,32.7280723,10.44601852,-0.921296296,10.44601852,0.592592593,0.467269565,133.147,122.059,133.0738932,54,0,0.324824013,-0.467780619,0.467780619,0.324824013,1.777777778,2.222222222,2.333333333,16.52590804,10.19185209,2.177961843,-2.099470736,1.891526694,-2.403502095,5.753976107,-0.144051412,3.724115829,102.3762297,7.439157589,5.495760984,5.495760984,4.091422815,2.607387541,2.607387541,1.789546584,1.789546584,0.993068643,0.993068643,0.333023589,0.333023589,-0.61,75.58143215,8.39,3.422275516,2.434954129,53.60821126,15.57705783,6.041840829,0,0,0,5.969305288,4.794537184,0,0,0,0,6.9237372,0,13.21376393,14.63792753,5.969305288,0,0,5.733667477,19.06954442,7.109797541,0,0,0,5.733667477,0,0,0,30.33143744,9.531400138,0,6.9237372,0,0,0,0,72.55,18.1151125,4.794537184,0,0,0,0,14.03353474,0,0,4.736862954,10.84019487,4.249351852,0,10.44601852,8.696574074,5.145972222,-0.592592593,-0.921296296,-0.849583333,1.43212963,1.226759259,0.8,9,3,4,0,0,0,0,0,0,4,2,4,2,0,0,0,0,-1.1325,31.6722,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,5.159303243,29.9445206,10.53361489,-1.900509259,10.53361489,1.023365457,0.4879469,178.14,168.06,178.047738,70,0,0.337585821,-0.467008574,0.467008574,0.337585821,1,1.25,1.416666667,16.55436879,10.19201097,2.310920748,-2.120303332,1.972493753,-2.404191397,5.845041134,-0.169200991,4.178103015,156.8771238,9.723614639,6.682120891,6.682120891,5.54011122,3.060074544,3.060074544,1.935994098,1.935994098,1.184424163,1.184424163,0.499290906,0.499290906,-1.14,358.7532296,10.86,4.680178547,2.478798331,68.70256376,19.6867807,0,12.20793278,0,0,11.93861058,0,9.589074368,0,0,0,0,0,14.21959508,29.27585507,11.93861058,0,0,0,12.20793278,14.21959508,0,0,0,0,0,0,0,48.57919322,19.06280028,0,0,0,0,0,0,93.06,24.14654335,9.589074368,0,0,0,14.21959508,0,0,0,9.473725908,10.21305479,8.142150416,0,21.06722978,17.72472222,0,-2.179814815,0,-3.801018519,0,2.046730915,0.666666667,12,2,6,0,0,0,0,0,0,6,2,6,3,0,0,0,0,-1.9458,36.0456,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,4.405689139,32.4324217,10.44601852,-0.921296296,10.44601852,0.592592593,0.467269565,133.147,122.059,133.0738932,54,0,0.324824013,-0.467780619,0.467780619,0.324824013,1.777777778,2.222222222,2.333333333,16.52590804,10.19185209,2.177961843,-2.099470736,1.891526694,-2.403502095,5.753976107,-0.144051412,3.724115829,102.3762297,7.439157589,5.495760984,5.495760984,4.091422815,2.607387541,2.607387541,1.789546584,1.789546584,0.993068643,0.993068643,0.333023589,0.333023589,-0.61,75.58143215,8.39,3.422275516,2.434954129,53.60821126,15.57705783,6.041840829,0,0,0,5.969305288,4.794537184,0,0,0,0,6.9237372,0,13.21376393,14.63792753,5.969305288,0,0,5.733667477,19.06954442,7.109797541,0,0,0,5.733667477,0,0,0,30.33143744,9.531400138,0,6.9237372,0,0,0,0,72.55,18.1151125,4.794537184,0,0,0,0,14.03353474,0,0,4.736862954,10.84019487,4.249351852,0,10.44601852,8.696574074,5.145972222,-0.592592593,-0.921296296,-0.849583333,1.43212963,1.226759259,0.8,9,3,4,0,0,0,0,0,0,4,2,4,2,0,0,0,0,-1.1325,31.6722,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,4.375679987,32.571252,10.44601852,-0.921296296,10.44601852,0.592592593,0.467269565,133.147,122.059,133.0738932,54,0,0.324824013,-0.467780619,0.467780619,0.324824013,1.777777778,2.222222222,2.333333333,16.52590804,10.19185209,2.177961843,-2.099470736,1.891526694,-2.403502095,5.753976107,-0.144051412,3.724115829,102.3762297,7.439157589,5.495760984,5.495760984,4.091422815,2.607387541,2.607387541,1.789546584,1.789546584,0.993068643,0.993068643,0.333023589,0.333023589,-0.61,75.58143215,8.39,3.422275516,2.434954129,53.60821126,15.57705783,6.041840829,0,0,0,5.969305288,4.794537184,0,0,0,0,6.9237372,0,13.21376393,14.63792753,5.969305288,0,0,5.733667477,19.06954442,7.109797541,0,0,0,5.733667477,0,0,0,30.33143744,9.531400138,0,6.9237372,0,0,0,0,72.55,18.1151125,4.794537184,0,0,0,0,14.03353474,0,0,4.736862954,10.84019487,4.249351852,0,10.44601852,8.696574074,5.145972222,-0.592592593,-0.921296296,-0.849583333,1.43212963,1.226759259,0.8,9,3,4,0,0,0,0,0,0,4,2,4,2,0,0,0,0,-1.1325,31.6722,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,4.773409266,29.988725,10.9803347,-0.538796296,10.9803347,0.355100151,0.564653294,188.227,172.099,188.1160924,76,0,0.323469569,-0.467817284,0.467817284,0.323469569,1.615384615,2.230769231,2.769230769,16.5251113,10.25172373,2.187983081,-2.274833144,1.976122683,-2.467767403,5.750497033,-0.14244621,2.252524789,168.7720743,9.681798276,7.862192911,7.862192911,6.236382105,4.372786907,4.372786907,3.042633422,3.042633422,2.062533984,2.062533984,1.28781895,1.28781895,-0.65,949.7563961,10.43097166,5.160120001,3.296249865,77.7763516,15.20739338,6.041840829,0,0,0,5.969305288,9.694446915,0,0,0,0,0,19.63426922,20.32356147,14.26826309,5.969305288,0,4.899909731,5.733667477,6.041840829,39.95783069,0,0,0,5.733667477,0,0,0,56.86888654,14.26826309,0,0,0,0,0,0,64.79,6.041840829,4.794537184,0,5.969305288,19.75852033,13.08951281,7.109797541,0,0,9.636772685,10.47053043,9.701100482,0,13.08260322,0,5.601546674,-0.355100151,-0.538796296,0,3.659927721,1.348718348,0.875,13,2,5,0,1,1,0,0,0,5,1,5,3,0,1,1,1,-1.1811,47.2504,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
